family_id,condition,anchor,layer,delta_norm_l2
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,12,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,13,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,14,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,15,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,16,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,17,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,18,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,19,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,20,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,21,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,22,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,23,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,24,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,25,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,26,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,27,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,28,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,29,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,30,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,31,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,32,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,33,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,34,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_question_block,35,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,0,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,1,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,2,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,3,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,4,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,5,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,6,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,7,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,8,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,9,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,10,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,11,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,12,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,13,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,14,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,15,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,16,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,17,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,18,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,19,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,20,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,21,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,22,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,23,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,24,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,25,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,26,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,27,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,28,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,29,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,30,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,31,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,32,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,33,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,34,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_answer_choices,35,0.0000000000e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,0,2.6547220450e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,1,3.3582335905e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,2,4.4928585444e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,3,5.5306009200e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,4,6.6136519913e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,5,8.6373754317e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,6,1.2997876450e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,7,1.5997058434e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,8,2.0429883892e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,9,1.9104826673e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,10,1.9004268032e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,11,2.0184660266e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,12,2.2185330615e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,13,2.2043032633e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,14,2.2319730184e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,15,2.4339817676e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,16,2.6768209638e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,17,2.9461753088e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,18,3.2068643065e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,19,4.0033860199e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,20,4.8995455625e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,21,5.2734918410e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,22,5.3175606087e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,23,6.0833057620e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,24,7.2690847309e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,25,7.8631700988e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,26,8.9696357970e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,27,1.0416003783e+02
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,28,1.2279537656e+02
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,29,1.3952128526e+02
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,30,1.6593613669e+02
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,31,1.8653869676e+02
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,32,2.0485449289e+02
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,33,2.2333383347e+02
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,34,2.4740996915e+02
policy_lunch_pass_001,closed_context_false_belief_pressure,end_of_user_message,35,1.1307682022e+02
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,0,3.2546743302e-01
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,1,4.7602263878e-01
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,2,6.3806558724e-01
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,3,1.0267572123e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,4,1.3365045812e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,5,1.8127267765e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,6,2.5905939737e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,7,3.3644143434e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,8,4.3856149192e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,9,4.7794094529e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,10,4.7891878218e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,11,4.6538959261e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,12,5.8452798361e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,13,6.3461166278e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,14,6.6833746728e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,15,7.9969059913e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,16,8.2635089956e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,17,9.8474024589e+00
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,18,1.2493708017e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,19,1.9053069281e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,20,2.6273804721e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,21,2.8500105723e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,22,2.9160831765e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,23,3.3441443379e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,24,3.6027155119e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,25,3.8040677656e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,26,4.2467092437e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,27,4.5689682594e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,28,4.9795471120e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,29,5.3269072551e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,30,5.8504190855e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,31,6.4857095427e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,32,7.2284862698e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,33,8.3397036801e+01
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,34,1.0068700926e+02
policy_lunch_pass_001,closed_context_false_belief_pressure,final_answer_position,35,4.3655259171e+01
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,0,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,1,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,2,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,3,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,4,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,5,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,6,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,7,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,8,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,9,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,10,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,11,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,12,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,13,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,14,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,15,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,16,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,17,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,18,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,19,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,20,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,21,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,22,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,23,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,24,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,25,0.0000000000e+00
policy_lunch_pass_001,evidence_distractor_neutral,end_of_evidence_block,26,0.0000000000e+00
